item_id,deposit,monthly_rent,district_uuid,room_qty,unit_area,has_elevator,building_floor_count,unit_floor,has_storage_area,property_age
26f00eb4-f8f5-4f8f-9073-cd2d8b277dbf,18000000,1440000,97780d3b-5100-46f7-a005-e06862d0e083,1,44,TRUE,,3,TRUE,7
27161e7e-377e-4469-8d13-c46fc1e1bb31,14400000,648000,e15378f5-652b-4c49-9c25-6e9f8414d5e7,1,47,FALSE,4,0,FALSE,24
27191b2f-6b89-4599-89b4-796e5bb4f288,122400000,0,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,2,70,TRUE,4,2,FALSE,9
272357cc-0d2d-42c4-8b60-322eb7e260e2,144000000,2232000,4cb93e4e-1401-4396-97fd-a71ca898d96b,2,100,TRUE,5,3,TRUE,7
2727b953-55b2-42cc-9fcb-13e316cc86db,86400000,0,ca37c778-f641-43fe-85d3-42b7284fc673,2,66,FALSE,3,1,TRUE,10
27326310-02d5-4824-8f7b-c1d9956983e2,223200000,0,a33cd69d-8ce7-4aa3-8def-668f29d41d92,2,87,TRUE,5,2,TRUE,4
27488090-c7d3-4eb1-915f-39e0bc76db6b,68400000,1368000,2d6e09d4-16b9-4a30-9bf2-0a0f6ecd00eb,2,79,TRUE,,4,TRUE,12
275cb9b0-69b6-44e8-b1fc-025c92e6e8ce,21600000,1440000,97780d3b-5100-46f7-a005-e06862d0e083,2,74,FALSE,,1,TRUE,30
2761101b-f991-4d84-b5b1-56059b2843f0,79200000,360000,5e812f0b-18fa-4166-b2df-ee598d4126db,1,53,FALSE,,4,TRUE,13
276ddf12-c872-4354-8d2d-31d09b457b89,93600000,2160000,1a2903a3-401f-4a82-8c3d-6887bd77b2fe,2,84,TRUE,,3,TRUE,5
2783bd5b-4129-4533-bbbc-d0f941ee1f45,7200000,1440000,57808ddf-b5d8-4a1b-a90c-90f9fd4fa5d3,1,53,FALSE,,,TRUE,17
2787819c-2465-46c8-8164-c1e70d652848,187200000,0,3aae86bb-e1c4-4fef-bfbc-ef1cf94e44ae,2,110,FALSE,2,1,TRUE,3
27b82c77-b338-4b2d-8c10-f8b93bb5b1f7,43200000,792000,b790f536-c274-4147-86e0-94d9b6d7352d,1,38,TRUE,1,1,FALSE,4
27c52319-5ee4-46b6-bc01-7c17c63e9252,36000000,792000,ca37c778-f641-43fe-85d3-42b7284fc673,1,47,FALSE,,2,FALSE,14
27dbbcbc-9509-4138-bcbc-59bf66e6508f,79200000,0,0ffe3572-e03a-46d7-9ae3-3e50ed19e6c4,1,37,FALSE,,1,FALSE,22
27e7402b-9fb7-457f-b441-40bc83dbbb6e,82800000,0,97780d3b-5100-46f7-a005-e06862d0e083,1,53,FALSE,,4,TRUE,18
27ec4074-c593-470b-bbc7-97918e2bf3d1,144000000,0,7ad9d204-50f8-438d-a4b2-cfb2fa6a7b45,1,64,TRUE,5,5,TRUE,15
2806c3ff-c910-4b86-9216-63f0003cbce0,90000000,0,46bf713d-42cc-43d2-afcb-a29e2b45a344,2,74,FALSE,4,4,TRUE,14
28168d2b-d2c3-42b8-865f-0b8d12ffdfe4,201600000,0,0a698943-b70c-43b7-aabd-15de1f43d392,2,84,TRUE,5,1,TRUE,11
281bbc10-5063-4176-86bb-b9dc96bb4303,108000000,0,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,2,76,FALSE,,3,TRUE,17
281f6ee3-2874-4ebd-bcd2-efdbb46c6e57,187200000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,101,FALSE,3,3,TRUE,20
284f9b74-42b4-4169-b49f-2ef1b7b87f0d,21600000,1296000,be019b67-eea9-447a-a0a6-f3ced86122ab,1,63,FALSE,,1,FALSE,8
28846022-fbbb-41fb-8ed2-e55fbb265675,100800000,216000,340fb2dc-2d83-44b2-9140-0451bdae3b17,2,59,FALSE,4,1,TRUE,40
28b65798-5e9b-450d-8189-5fe2bf639c08,259200000,0,1c10c124-59c8-4f0f-954d-1b1993c1c01b,2,105,TRUE,5,4,TRUE,13
28bf6ec2-e7b1-4e4d-b1e2-8023b7e92b32,129600000,0,0a698943-b70c-43b7-aabd-15de1f43d392,2,92,FALSE,4,1,FALSE,30
28c50676-7ee3-466d-8f8b-3fb3f883b49b,32400000,2088000,c62e3b32-7b25-4914-9178-8e445194035c,2,101,FALSE,2,1,TRUE,30
28d739b0-68b5-4401-b8b5-6e353d972773,104400000,0,263682f6-d0cd-4569-aeec-e727b76b7665,1,48,FALSE,,3,FALSE,9
28ef1ccb-11ff-44ee-92d7-43f7e14509eb,136800000,0,b790f536-c274-4147-86e0-94d9b6d7352d,2,92,FALSE,3,3,FALSE,20
28fc03b9-9857-4b94-8c90-b6eb849938fe,72000000,1296000,16b74291-ee13-4024-98b4-de1b0854e973,2,158,FALSE,,3,FALSE,6
28fee4dc-7b98-4cf5-905c-d856fbbe4eb6,56160000,0,e9b5683c-4ca2-4734-8b7f-400e261ad559,1,42,FALSE,4,3,FALSE,19
290ccf1b-9580-480e-bcc9-feeedf2b2608,43200000,1440000,bdb157c6-c655-4f06-94a5-7081e6161f8f,1,84,FALSE,,0,FALSE,20
2916e78c-38d5-467b-9ff4-4e9245ed9f29,72000000,2160000,c75e5f16-64d2-4ac2-9b27-25f886cfd2ed,2,93,TRUE,,5,TRUE,19
291f701f-b8f1-4cde-bddc-b9f50c07221f,51840000,792000,9113051b-540b-42b0-94ee-2542e800d071,1,53,FALSE,2,0,FALSE,35
292117b9-9b7d-4c39-855d-07e4cfdbdfe5,129600000,1296000,1c10c124-59c8-4f0f-954d-1b1993c1c01b,2,80,FALSE,4,3,FALSE,18
2934104c-d087-41e5-bce3-6d75dbe16c08,108000000,2160000,2914e513-5c66-4fcc-ac05-b3b2f87911bf,2,98,FALSE,2,2,TRUE,19
293956b9-89c8-4c80-bb9b-437bb3d9cf24,93600000,0,0a698943-b70c-43b7-aabd-15de1f43d392,1,59,TRUE,,3,FALSE,17
29412b79-b5ed-4db7-80e0-ebb2d1ed5282,57600000,2016000,a655e097-ec60-4b2c-9187-91232457b4a3,2,66,TRUE,,3,TRUE,14
2943f400-0976-4d21-b571-0d8b00b25e61,43200000,2880000,1c10c124-59c8-4f0f-954d-1b1993c1c01b,2,84,TRUE,5,5,TRUE,8
296666b9-cfb1-482d-b825-b7fc3e5bdb79,28800000,864000,46bf713d-42cc-43d2-afcb-a29e2b45a344,1,56,FALSE,,1,TRUE,18
297b25bf-fb83-420b-9b12-d38e31748c86,72000000,1872000,ffb45f2d-5652-4d04-909c-82ee9eec54eb,1,74,TRUE,5,1,TRUE,10
298c6757-db44-4ff7-8d0b-66c636ded88e,61200000,0,30680871-7d7b-49a0-8946-ede2df725fcd,1,56,FALSE,4,3,TRUE,15
29973c5d-2fe0-45bc-beb3-c9fb7d24695b,21600000,1800000,0ffe3572-e03a-46d7-9ae3-3e50ed19e6c4,1,58,FALSE,4,4,TRUE,86
29b1b647-fcc2-424f-b35b-86b0543718d9,72000000,1080000,e9b5683c-4ca2-4734-8b7f-400e261ad559,2,78,FALSE,4,3,TRUE,16
29bb3b61-b894-4ede-bdc6-20c54eb24eeb,72000000,1728000,a33cd69d-8ce7-4aa3-8def-668f29d41d92,1,57,FALSE,,1,TRUE,19
29c56edb-d976-4cdb-bde7-d6cbc6de7186,21600000,720000,16b74291-ee13-4024-98b4-de1b0854e973,1,47,FALSE,,4,TRUE,10
29ccbebf-b780-4eb5-b8bf-9c69d6797db7,144000000,1080000,97c9535e-3985-47ce-a84c-a962c838a76b,2,95,FALSE,,3,TRUE,30
29ce6171-4ef9-4ee6-be01-4fcbdbe26f61,72000000,2160000,411b7df0-bba0-4288-a1a8-7604606bb21a,1,67,TRUE,16,15,TRUE,5
29d685f2-c5bb-4b63-b593-93d922feb658,144000000,0,57808ddf-b5d8-4a1b-a90c-90f9fd4fa5d3,2,96,TRUE,,3,TRUE,4
29e4c9bf-170d-4ccf-b102-ee0b32f997b2,108000000,216000,fa5ca36c-38d1-435c-9e07-d2c224030ac2,2,95,FALSE,4,4,TRUE,24
29e91fb4-b2d3-4161-bbbb-78d0ef3f4031,21600000,1800000,80aa3b0d-de2b-4703-b6ae-539eaf06f253,1,47,FALSE,3,1,TRUE,25
29f634cd-d826-4ccb-be17-c6105be7038c,36000000,1800000,9113051b-540b-42b0-94ee-2542e800d071,1,48,FALSE,,3,TRUE,7
2b03b09d-8dcf-43f8-8976-fd68bf0541b0,36000000,3600000,8af09d9b-5a02-4107-b942-33488e2ddfe9,2,79,TRUE,,1,TRUE,13
2b0c0785-6d90-4344-b85b-ede938b0bb6b,216000000,0,0463c357-b4ef-49ed-9327-fcba2397ef6d,2,75,FALSE,4,4,TRUE,15
2b20fe9f-44fb-4053-b834-129e5d445f5d,21600000,1800000,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,2,63,FALSE,4,2,TRUE,10
2b2143fe-97b5-4b4d-884b-dbfc645eb0c3,151200000,0,36708566-4454-4a4d-a7ac-2309347c8127,1,54,TRUE,5,3,TRUE,20
2b29b271-9046-4212-833d-19cbd2f633c3,36000000,1440000,c17ec6fb-7428-4620-b0f3-e23f36513c85,1,59,TRUE,,4,FALSE,7
2b2deb42-be1f-40c0-b8c8-1076bbb5ebdf,216000000,0,4db2e17e-c169-4b39-9247-ee875d2792b9,2,84,TRUE,,3,TRUE,0
2b31bb48-672b-4b15-bf93-c0fe68b374d0,79200000,2232000,8af09d9b-5a02-4107-b942-33488e2ddfe9,2,86,FALSE,,3,TRUE,14
2b4088b4-4e77-4b3e-94b0-259be4998cbc,28800000,1800000,c17ec6fb-7428-4620-b0f3-e23f36513c85,1,63,FALSE,4,1,TRUE,12
2b411814-c393-4bed-b67c-ed091109738e,36000000,1080000,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,1,53,FALSE,3,0,TRUE,18
2b41d2df-54e9-4db4-9b83-f68064c58bb2,90000000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,58,FALSE,,3,FALSE,18
2b4d6cd9-7bb8-475c-8747-f1183889945b,72000000,1152000,b790f536-c274-4147-86e0-94d9b6d7352d,2,77,FALSE,4,3,TRUE,18
2b4f561d-b324-4b0f-bed9-524debb23038,172800000,0,a33cd69d-8ce7-4aa3-8def-668f29d41d92,1,71,TRUE,5,5,TRUE,6
2b52b1b6-1f35-4e44-8267-bfe58c495252,93600000,1440000,289470b4-d669-4ef3-803b-b6250a4b966c,2,74,TRUE,,4,TRUE,3
2b5f0be3-5431-49d3-888b-4882c6f1d527,126000000,360000,97780d3b-5100-46f7-a005-e06862d0e083,1,95,FALSE,,2,TRUE,30
2b5f7bb0-bc21-4429-b176-8befbb8b331b,158400000,0,30680871-7d7b-49a0-8946-ede2df725fcd,2,100,TRUE,6,1,FALSE,0
2b622eb1-9d2c-45dc-8435-bf7dbeb9e344,14400000,1080000,39672625-4986-44be-892a-98429d4439e1,1,102,FALSE,,1,FALSE,2
2b669b98-104e-4bec-b21b-388cb18f476e,46800000,1656000,daf1ac9c-719f-4c56-a264-f1758f071635,2,69,FALSE,,2,TRUE,20
2b6b327c-231b-4f1d-b2bb-bdc4db8f25c0,144000000,1440000,c17ec6fb-7428-4620-b0f3-e23f36513c85,3,149,FALSE,2,2,FALSE,30
2b6c895c-0855-4193-b193-eb525082bb8d,43200000,1800000,37286543-cfc4-4637-98df-b8b3431e3a18,2,84,FALSE,3,2,FALSE,24
2b6cbe7d-5018-4969-9100-d2780b75bb83,72000000,720000,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,59,FALSE,3,2,TRUE,20
2b707ff6-4cf3-4993-b323-c75edb6770bc,57600000,2520000,daf1ac9c-719f-4c56-a264-f1758f071635,2,125,FALSE,2,2,TRUE,20
2b71e4db-d701-40c8-9706-2d1d134fef41,39600000,2736000,4cb93e4e-1401-4396-97fd-a71ca898d96b,2,63,TRUE,5,2,TRUE,16
2b732f26-914e-4bb7-bb01-e09f9fe3d3bb,57600000,1440000,ee38804f-d4f3-489e-840a-9bcedbb534fb,1,53,TRUE,,1,TRUE,18
2b76d3bc-d7dc-41e2-bedc-fb2cc1bd9ee4,61200000,0,e9b5683c-4ca2-4734-8b7f-400e261ad559,1,43,FALSE,3,1,FALSE,17
2b8918d3-60cb-462d-9dc3-b80741ed739c,43200000,1224000,30680871-7d7b-49a0-8946-ede2df725fcd,1,63,TRUE,,3,TRUE,6
2b8950c9-11db-462d-9e6d-451b9bb73f97,90000000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,78,TRUE,,5,TRUE,5
2b8bd043-50c4-47c4-b720-93b3595f53b3,21600000,864000,289470b4-d669-4ef3-803b-b6250a4b966c,1,53,FALSE,2,-1,FALSE,18
2b8c46f4-b9bd-4434-bfe8-e0c9bbc36b38,129600000,0,1c10c124-59c8-4f0f-954d-1b1993c1c01b,1,65,FALSE,,4,TRUE,21
2b93fc02-e0fe-4814-8cf8-4c483984f091,72000000,1800000,7c6f0b90-bed8-4363-8b89-db2403965935,2,70,FALSE,4,3,FALSE,16
2b989dcf-73eb-4082-bbeb-4b7496cbb22c,36000000,1656000,c62e3b32-7b25-4914-9178-8e445194035c,1,58,FALSE,4,1,TRUE,16
2bb1bd70-72eb-4be9-9931-46bb1efb8b85,108000000,0,c17ec6fb-7428-4620-b0f3-e23f36513c85,2,95,FALSE,2,-1,FALSE,25
2bb50e75-0e1d-491b-bb8b-f4f72174bcb5,21600000,864000,b790f536-c274-4147-86e0-94d9b6d7352d,1,42,FALSE,,2,FALSE,14
2bb8282e-4287-461b-b4f1-d4114cebdc25,72000000,216000,e9b5683c-4ca2-4734-8b7f-400e261ad559,1,55,FALSE,4,4,FALSE,10
2bbb9dbd-03b8-4e5c-b18e-c1bb646f4bbd,180000000,360000,e15378f5-652b-4c49-9c25-6e9f8414d5e7,2,95,TRUE,,1,FALSE,4
2bbbcb30-5b18-443b-bf4d-ee614d159fb6,79200000,0,30680871-7d7b-49a0-8946-ede2df725fcd,1,53,TRUE,4,2,TRUE,4
2bbc0d3b-134b-4549-9657-df707fe4319e,43200000,2520000,8af09d9b-5a02-4107-b942-33488e2ddfe9,2,63,TRUE,5,4,TRUE,9
2bbef994-9801-4240-9b5e-0fc4262be4e9,180000000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,95,TRUE,,2,TRUE,10
2bbf5bbc-4636-4346-b46d-4788d8301413,21600000,1296000,b790f536-c274-4147-86e0-94d9b6d7352d,1,74,FALSE,2,1,FALSE,14
2bc05dbd-5082-47bd-b82c-b066b3b1b293,36000000,1656000,f9659f99-06e9-4f58-8402-3138acb47923,2,68,FALSE,4,3,TRUE,15
2bc346bd-fc00-44b3-8cf9-bc66825381b7,57600000,864000,30680871-7d7b-49a0-8946-ede2df725fcd,1,48,TRUE,4,3,TRUE,2
2bc69398-45cb-4257-bf04-02d270cf3cef,237600000,0,80aa3b0d-de2b-4703-b6ae-539eaf06f253,2,121,TRUE,5,3,FALSE,0
2bdd5bdc-7167-4568-b675-0287d6b33c56,36000000,2520000,5884f276-3f13-4711-acbb-a3ef6acdedc2,2,100,TRUE,4,3,TRUE,5
2be33345-4265-4834-b0e0-681b4ce66783,100800000,1080000,a33cd69d-8ce7-4aa3-8def-668f29d41d92,2,58,FALSE,3,3,TRUE,16
2bf3f74f-86fd-4b32-bbe3-b7d9d8d67b4e,36000000,1080000,9113051b-540b-42b0-94ee-2542e800d071,1,42,TRUE,,2,FALSE,2
2bf58b79-0971-4745-9830-385e52816144,54000000,1080000,b790f536-c274-4147-86e0-94d9b6d7352d,1,53,TRUE,4,4,FALSE,2
2c0beee0-bd48-4b06-8803-9641296b9417,43200000,1080000,16b74291-ee13-4024-98b4-de1b0854e973,1,49,FALSE,3,1,FALSE,37
2c1b7907-1b27-495f-bd42-b4ce39499bcf,79200000,2160000,eb88325f-5388-4cf5-99ad-3c6295a105e9,2,90,TRUE,6,6,FALSE,0
2c1b902f-2dc7-439e-9bb9-db71ecfdb434,216000000,0,bed1acc9-2435-42f4-8677-4946abee0391,2,113,FALSE,,4,TRUE,15
2c22e747-1b20-4f15-bc37-4bbfeb63468f,28800000,576000,16b74291-ee13-4024-98b4-de1b0854e973,1,79,FALSE,3,3,FALSE,10
2c2b438b-3eb8-4b66-9c4d-bb2beb2d1558,14400000,1152000,9113051b-540b-42b0-94ee-2542e800d071,1,47,FALSE,,0,TRUE,1
2c3b026c-be8b-4bd2-b0c7-8b9ebf30fc4b,129600000,0,a33cd69d-8ce7-4aa3-8def-668f29d41d92,1,55,FALSE,3,0,TRUE,13
2c3bfb04-d1c4-405b-b3b4-b0b22cfc86fc,115200000,0,97780d3b-5100-46f7-a005-e06862d0e083,1,63,FALSE,3,0,TRUE,14
2c3c0bb0-257f-4d46-be9e-0b8b0ebeced4,79200000,1080000,80aa3b0d-de2b-4703-b6ae-539eaf06f253,3,116,FALSE,4,1,FALSE,30
2c3d000b-91db-4b84-bb8e-ef8230b58e5b,133200000,0,80d35a91-15f7-4793-8b16-58c030c77c4f,2,95,FALSE,,4,TRUE,16
2c4f27d3-3be9-42eb-b177-84feedd866b1,50400000,1800000,402a922d-d082-4d13-8266-2bad33cb537c,1,71,TRUE,,1,TRUE,3
2c5325b9-dddd-4b6f-b47b-68eb269f54cf,14400000,1440000,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,1,48,FALSE,3,2,FALSE,19
2c6be34b-848c-45d3-b939-9eebe041988e,79200000,0,b790f536-c274-4147-86e0-94d9b6d7352d,1,44,FALSE,4,1,FALSE,2
2c96eb4f-4ef2-4c1e-9c4d-cdfe42585e2f,108000000,720000,b790f536-c274-4147-86e0-94d9b6d7352d,1,86,FALSE,,3,TRUE,34
2cb1d776-b964-43b4-8fee-705cdb50bd84,36000000,2520000,340fb2dc-2d83-44b2-9140-0451bdae3b17,2,126,FALSE,,1,TRUE,17
2cb4d37f-b635-4d87-8153-049041827102,50400000,1440000,b790f536-c274-4147-86e0-94d9b6d7352d,2,65,FALSE,3,1,FALSE,14
2cbb22b5-0f2b-4278-9486-43ecec33b360,82800000,0,d08dcedb-4fa8-4a12-8e8e-59686103f5c2,1,58,FALSE,3,1,FALSE,16
2cbbcb2e-b343-4139-9b21-b9bc97808841,100800000,0,ca37c778-f641-43fe-85d3-42b7284fc673,1,53,TRUE,4,2,TRUE,7
2cbce29b-16ce-444b-9b00-312db34f63ec,72000000,2880000,bed1acc9-2435-42f4-8677-4946abee0391,2,86,TRUE,3,1,FALSE,13
2cdfecf6-2ebd-4b00-8696-2330e23bf5f0,100800000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,65,TRUE,5,3,TRUE,7
2ce47c81-6e31-45bb-9e1c-fefeb60bdd15,108000000,0,46bf713d-42cc-43d2-afcb-a29e2b45a344,2,107,FALSE,,1,FALSE,40
2cf513f7-89cb-4589-8688-823dc701c645,72000000,0,97780d3b-5100-46f7-a005-e06862d0e083,1,54,FALSE,4,-1,TRUE,27
2cf7b04b-465c-4094-9695-99462fe45236,108000000,1440000,ceeac06a-a89d-4934-98a8-e6183ef0a0e9,2,68,FALSE,4,1,TRUE,12
2cfebfce-c3e5-4fb9-8beb-eee63896bb47,64800000,0,30680871-7d7b-49a0-8946-ede2df725fcd,1,53,FALSE,,4,FALSE,14
2d1885de-e15e-46b4-b758-b8bb0580395c,144000000,2160000,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,84,TRUE,5,3,TRUE,0
2d301c1f-2e1f-4d7d-b15f-94dbe9168fe6,14400000,1800000,50bd01d5-394d-4adc-ada6-17ce262e0f73,1,53,FALSE,,2,FALSE,17
2d405198-d28d-4497-9e0b-632e79b4851b,72000000,0,16b74291-ee13-4024-98b4-de1b0854e973,2,79,FALSE,4,3,FALSE,1
2d5b6cb4-bb5c-4644-8d09-b44f6cc20b7e,72000000,1440000,0a698943-b70c-43b7-aabd-15de1f43d392,2,79,TRUE,,8,TRUE,14
2d6f3059-793e-4359-9d73-1514e3327081,36000000,1512000,e9b5683c-4ca2-4734-8b7f-400e261ad559,1,60,FALSE,4,3,TRUE,10
2d70fbbc-3fb6-4f51-8928-7e10fb305205,68400000,2016000,dde63711-6e28-424c-975b-b5e55c99cefa,2,105,FALSE,,0,TRUE,21
2d8c14bd-fe08-4c5b-9148-cce67bb029b7,82800000,0,97780d3b-5100-46f7-a005-e06862d0e083,1,68,FALSE,,3,FALSE,24
2d921761-2e98-48e1-b5eb-bf614521e921,108000000,0,1c10c124-59c8-4f0f-954d-1b1993c1c01b,1,63,FALSE,,0,TRUE,24
2db61cd3-81e8-4c6e-8b80-be8d1ebf57b8,68400000,1008000,daf1ac9c-719f-4c56-a264-f1758f071635,1,58,TRUE,4,5,TRUE,11
2db7e9bd-2dd4-4238-b888-0f6294c8f246,50400000,1224000,e15378f5-652b-4c49-9c25-6e9f8414d5e7,1,84,FALSE,3,3,FALSE,30
2dd4dc53-96c3-417e-9b23-2bb0f655616e,86400000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,58,FALSE,4,4,FALSE,20
2de72d99-49f6-4ecc-909b-53e7880b1013,72000000,936000,eb88325f-5388-4cf5-99ad-3c6295a105e9,2,74,TRUE,4,2,TRUE,6
2deb7215-fd51-4d6e-b552-5cc58533e538,90000000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,53,FALSE,4,1,TRUE,18
2e10b0de-419c-424b-84fc-59d02847531c,32400000,1152000,cad92613-047d-44e6-9c32-96b19f9258d4,1,45,FALSE,5,1,FALSE,11
2e124582-0b6b-4115-bbed-503b9ffcf780,122400000,0,80aa3b0d-de2b-4703-b6ae-539eaf06f253,2,68,FALSE,4,3,TRUE,17
2e126dfb-eb64-4eb8-bcd3-9147839eef68,21600000,864000,30680871-7d7b-49a0-8946-ede2df725fcd,1,50,FALSE,3,1,FALSE,20
2e19f326-dd8e-4cfb-bb75-fc18b7966f05,57600000,720000,4ae65f23-941f-487a-b678-8b33cae42a39,1,53,FALSE,3,1,TRUE,2
2e2bfbe7-eec3-4812-8b7d-06453fb7d401,79200000,0,58e59fa9-9947-478f-9cef-bc6a2cbe49a9,2,58,FALSE,4,1,FALSE,17
2e41bc5e-c797-47f0-891d-6bcf104836c8,180000000,0,ceeac06a-a89d-4934-98a8-e6183ef0a0e9,2,79,TRUE,,3,TRUE,7
2e4b669f-3c1b-4fb0-801f-672932c05b82,25200000,1440000,b790f536-c274-4147-86e0-94d9b6d7352d,1,74,TRUE,4,1,FALSE,8
2e5f05be-d9c1-4bf7-8040-c3b5b6b61d5c,72000000,1584000,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,1,63,TRUE,5,1,TRUE,17
2e69e8d2-d671-4dbb-9c1f-bfde68554f97,79200000,0,a15216b3-152a-4890-b176-cc33852332b2,1,53,TRUE,7,7,TRUE,0
2e771693-2b99-4689-b78b-b10e6bd7e25b,144000000,2304000,a655e097-ec60-4b2c-9187-91232457b4a3,2,102,TRUE,5,4,TRUE,4
2eb18fde-eb97-44e3-bc14-be1ce427ecc9,194400000,360000,2d6e09d4-16b9-4a30-9bf2-0a0f6ecd00eb,2,93,FALSE,,3,TRUE,13
2eb2b4d7-2de0-47be-93e7-b34970becf33,72000000,0,97780d3b-5100-46f7-a005-e06862d0e083,1,53,FALSE,,0,TRUE,12
2eb6b7f5-6bb5-4ebc-8310-239c7366f2ee,115200000,0,97780d3b-5100-46f7-a005-e06862d0e083,1,61,FALSE,,1,FALSE,12
2eb98b59-8214-4b0c-b236-13df05252d56,72000000,576000,3407b7ba-a275-4ab7-bc13-28b08a54c028,1,58,FALSE,3,2,FALSE,17
2ebb7753-616b-4101-9e9f-b60b83ec8cb4,108000000,0,289470b4-d669-4ef3-803b-b6250a4b966c,2,74,FALSE,3,1,FALSE,15
2ebdb832-6d27-44bb-b49e-7732278bcc8e,216000000,0,e15378f5-652b-4c49-9c25-6e9f8414d5e7,2,119,TRUE,,2,TRUE,1
2ebddb78-511b-40f1-b703-f40d61051bbb,93600000,0,289470b4-d669-4ef3-803b-b6250a4b966c,1,74,FALSE,4,4,TRUE,10
2ebe4835-b0cc-43fb-9c0d-b936fd5bb62b,57600000,1224000,b790f536-c274-4147-86e0-94d9b6d7352d,1,68,TRUE,4,2,TRUE,16
2ec6bdf7-23c8-4586-b78e-4c6b1bc1b186,36000000,1440000,b63ee600-5ef4-471d-a9a8-5cdd2432c6ac,1,58,FALSE,2,1,FALSE,20
2ee3359b-7cfd-4269-b836-d44cbc858236,57600000,0,17476519-9089-40df-a613-4ae293d34607,1,56,FALSE,,4,TRUE,13
2eeb8b22-b6bf-4db3-9b58-f880d3c5e029,194400000,0,2d6e09d4-16b9-4a30-9bf2-0a0f6ecd00eb,2,83,FALSE,4,2,TRUE,15
2ef4d3f5-8c0e-4d62-8491-d24cecfb604b,21600000,1440000,58e59fa9-9947-478f-9cef-bc6a2cbe49a9,1,47,FALSE,4,1,FALSE,14
2ef9081e-4c8e-4cbd-bd9f-f24b3b40156f,79200000,0,9113051b-540b-42b0-94ee-2542e800d071,1,53,TRUE,4,2,TRUE,7
2f0b01e6-1513-4cc1-b3b4-9e9df1eb9e47,32400000,720000,e15378f5-652b-4c49-9c25-6e9f8414d5e7,1,47,TRUE,,2,TRUE,3
2f23bbc6-d3b5-4840-b627-e84bcd3e0fef,194400000,0,fd5ad07f-14b2-4491-aeb3-31651e92e1fd,2,98,FALSE,4,3,TRUE,30
2f285160-9509-41eb-96b8-3c14e19be29f,180000000,0,b6961f32-ba2b-4fdc-ae05-2d44d1018498,2,88,TRUE,4,3,TRUE,7
2f6f91e2-b70b-43c0-8bb4-f49024b4d4b8,86400000,0,3dde4a69-6424-49c2-b3b8-94db25c4b04d,2,76,FALSE,4,4,TRUE,13
2f76bdbc-7e4e-45eb-9f03-0e2062e3c09d,72000000,3600000,0463c357-b4ef-49ed-9327-fcba2397ef6d,2,84,TRUE,,4,TRUE,5
2f862c43-fe4b-40d3-9f47-4b93761b5292,201600000,0,0a698943-b70c-43b7-aabd-15de1f43d392,2,91,TRUE,,1,TRUE,6
2f8754b4-9924-46b2-85fe-6e3ddbfb3f44,21600000,1800000,292fdabd-3dd1-414e-a230-af88ef025624,2,53,FALSE,4,1,FALSE,14
2f8b80c9-bbec-40b4-bcbe-e7c65b3184f7,79200000,1296000,fa5ca36c-38d1-435c-9e07-d2c224030ac2,2,63,TRUE,5,5,TRUE,1
2f9b7447-bc99-49b5-bbed-45385e8d8903,14400000,1440000,b790f536-c274-4147-86e0-94d9b6d7352d,1,47,FALSE,,1,TRUE,17
2fb307fd-ffcb-402f-8671-b1bd77f20e23,36000000,864000,b790f536-c274-4147-86e0-94d9b6d7352d,1,44,FALSE,,4,TRUE,9
2fb49d66-16c3-4305-881c-b4e97b07767c,129600000,0,c17ec6fb-7428-4620-b0f3-e23f36513c85,2,84,FALSE,2,2,FALSE,30
2fb6b98d-4044-4dce-b541-42733c6b064f,86400000,0,ee38804f-d4f3-489e-840a-9bcedbb534fb,1,53,FALSE,3,1,TRUE,18
2fb735bf-0b88-4255-801e-d3e2b7940579,82800000,0,9113051b-540b-42b0-94ee-2542e800d071,1,42,FALSE,,2,FALSE,5
2fb832c0-4920-4ffb-8c8f-8217b6c49350,28800000,1224000,b790f536-c274-4147-86e0-94d9b6d7352d,1,56,FALSE,,4,TRUE,14
2fdcbd88-6b25-494d-b984-6beb256bd7e7,172800000,0,36708566-4454-4a4d-a7ac-2309347c8127,2,98,FALSE,4,4,TRUE,21
2fe69b4e-40f0-4882-b43f-7296d63f2bfb,144000000,360000,0ffe3572-e03a-46d7-9ae3-3e50ed19e6c4,1,95,FALSE,4,2,TRUE,30
